id,event_id,created_by,created_at,updated_by,updated_at
17801,14501,144,2024-11-05 05:21:41.120566+00:00,,
17802,14502,144,2024-11-05 05:21:41.133540+00:00,,
17803,14503,144,2024-11-05 05:21:41.141169+00:00,,
17804,14504,144,2024-11-05 05:21:41.148828+00:00,,
17805,14505,144,2024-11-05 05:21:41.155041+00:00,,
17806,14394,144,2024-11-05 05:29:58.998930+00:00,,
17807,14506,142,2024-11-05 05:29:59.785376+00:00,,
17808,14507,142,2024-11-05 05:29:59.796029+00:00,,
17809,14508,142,2024-11-05 05:29:59.803905+00:00,,
17810,14509,142,2024-11-05 05:29:59.811862+00:00,,
17811,14510,142,2024-11-05 05:29:59.820011+00:00,,
17812,14511,142,2024-11-05 05:29:59.830019+00:00,,
17813,14512,142,2024-11-05 05:29:59.837281+00:00,,
17814,14513,142,2024-11-05 05:29:59.844699+00:00,,
17815,14514,142,2024-11-05 05:29:59.852404+00:00,,
17816,14515,142,2024-11-05 05:29:59.861137+00:00,,
17817,14516,142,2024-11-05 05:29:59.870010+00:00,,
17818,14517,142,2024-11-05 05:29:59.877702+00:00,,
17819,14518,142,2024-11-05 05:29:59.885437+00:00,,
17820,14519,142,2024-11-05 05:29:59.893403+00:00,,
17821,14520,142,2024-11-05 05:29:59.907030+00:00,,
17822,14521,142,2024-11-05 05:29:59.921894+00:00,,
17823,14522,142,2024-11-05 05:29:59.937502+00:00,,
17824,14523,142,2024-11-05 05:29:59.951801+00:00,,
17825,14524,142,2024-11-05 05:29:59.961555+00:00,,
17826,14525,142,2024-11-05 05:29:59.970676+00:00,,
17827,14526,142,2024-11-05 05:29:59.978407+00:00,,
17828,14527,142,2024-11-05 05:29:59.985639+00:00,,
17829,14528,142,2024-11-05 05:29:59.994844+00:00,,
17830,14529,142,2024-11-05 05:30:00.006103+00:00,,
17831,14530,142,2024-11-05 05:30:00.016970+00:00,,
17832,14531,142,2024-11-05 05:30:00.025411+00:00,,
17833,14532,142,2024-11-05 05:30:00.034149+00:00,,
17834,14533,142,2024-11-05 05:30:00.047933+00:00,,
17835,14534,142,2024-11-05 05:30:00.060603+00:00,,
17837,14535,142,2024-11-05 05:30:00.080154+00:00,,
17838,14536,142,2024-11-05 05:30:00.092217+00:00,,
17839,14537,142,2024-11-05 05:30:00.108856+00:00,,
17840,14538,142,2024-11-05 05:30:00.117980+00:00,,
17841,14539,142,2024-11-05 05:30:00.131599+00:00,,
17836,14395,144,2024-11-05 05:30:00.065187+00:00,,
17842,14396,144,2024-11-05 05:30:01.705479+00:00,,
17843,14397,144,2024-11-05 05:30:02.770125+00:00,,
17844,14398,144,2024-11-05 05:30:03.696153+00:00,,
17845,14399,144,2024-11-05 05:30:04.739875+00:00,,
17846,14400,144,2024-11-05 05:30:06.048473+00:00,,
17847,14401,144,2024-11-05 05:30:07.750767+00:00,,
17848,14402,144,2024-11-05 05:30:08.850991+00:00,,
17849,14403,144,2024-11-05 05:30:09.876440+00:00,,
17850,14404,144,2024-11-05 05:30:11.349454+00:00,,
17851,14405,144,2024-11-05 05:30:13.067888+00:00,,
17852,14406,144,2024-11-05 05:30:14.574638+00:00,,
17853,14407,144,2024-11-05 05:30:15.524288+00:00,,
17854,14408,144,2024-11-05 05:30:16.584216+00:00,,
17855,14409,144,2024-11-05 05:30:17.965034+00:00,,
17856,14410,144,2024-11-05 05:30:19.217531+00:00,,
17857,14411,144,2024-11-05 05:30:20.550728+00:00,,
17858,14412,144,2024-11-05 05:30:22.108129+00:00,,
17859,14413,144,2024-11-05 05:30:23.712008+00:00,,
17860,14414,144,2024-11-05 05:30:24.728624+00:00,,
17861,14415,144,2024-11-05 05:30:26.224378+00:00,,
17862,14416,144,2024-11-05 05:30:27.104575+00:00,,
17863,14417,144,2024-11-05 05:30:28.041467+00:00,,
17864,14418,144,2024-11-05 05:30:29.512642+00:00,,
17865,14419,144,2024-11-05 05:30:30.996321+00:00,,
17866,14420,144,2024-11-05 05:30:31.913231+00:00,,
17867,14421,144,2024-11-05 05:30:32.789796+00:00,,
17868,14422,144,2024-11-05 05:30:33.872719+00:00,,
17869,14423,144,2024-11-05 05:30:35.086560+00:00,,
17870,14424,144,2024-11-05 05:30:35.959446+00:00,,
17871,14425,144,2024-11-05 05:30:36.864504+00:00,,
17872,14426,144,2024-11-05 05:30:37.835798+00:00,,
17873,14427,144,2024-11-05 05:30:38.789353+00:00,,
17874,14428,144,2024-11-05 05:30:39.722559+00:00,,
17875,14429,144,2024-11-05 05:30:40.643895+00:00,,
17876,14430,144,2024-11-05 05:30:41.562656+00:00,,
17877,14431,144,2024-11-05 05:30:43.297072+00:00,,
17878,14432,144,2024-11-05 05:30:44.725259+00:00,,
17879,14433,144,2024-11-05 05:30:45.695422+00:00,,
17880,14434,144,2024-11-05 05:30:46.590287+00:00,,
17881,14435,144,2024-11-05 05:30:47.622002+00:00,,
17882,14436,144,2024-11-05 05:30:49.405198+00:00,,
17883,14437,144,2024-11-05 05:30:50.326387+00:00,,
17884,14438,144,2024-11-05 05:30:51.777120+00:00,,
17885,14439,144,2024-11-05 05:30:52.951324+00:00,,
17886,14440,144,2024-11-05 05:30:54.687393+00:00,,
17887,14441,144,2024-11-05 05:30:55.610135+00:00,,
17888,14442,144,2024-11-05 05:30:56.569700+00:00,,
17889,14443,144,2024-11-05 05:30:57.488928+00:00,,
17890,14444,144,2024-11-05 05:30:59.169016+00:00,,
17891,14445,144,2024-11-05 05:31:00.166670+00:00,,
17892,14446,144,2024-11-05 05:31:01.155964+00:00,,
17893,14447,144,2024-11-05 05:31:02.199877+00:00,,
17894,14448,144,2024-11-05 05:31:03.744686+00:00,,
17895,14449,144,2024-11-05 05:31:05.499221+00:00,,
17896,14450,144,2024-11-05 05:31:06.479183+00:00,,
17897,14451,144,2024-11-05 05:31:07.527662+00:00,,
17898,14452,144,2024-11-05 05:31:08.679565+00:00,,
17899,14453,144,2024-11-05 05:31:10.043287+00:00,,
17900,14454,144,2024-11-05 05:31:10.993757+00:00,,
17901,14455,144,2024-11-05 05:31:12.701102+00:00,,
17902,14456,144,2024-11-05 05:31:13.650506+00:00,,
17903,14457,144,2024-11-05 05:31:14.606987+00:00,,
17904,14458,144,2024-11-05 05:31:15.651713+00:00,,
17905,14459,144,2024-11-05 05:31:17.396057+00:00,,
17906,14460,144,2024-11-05 05:31:18.339830+00:00,,
17907,14461,144,2024-11-05 05:31:19.457212+00:00,,
17908,14462,144,2024-11-05 05:31:20.383960+00:00,,
17909,14463,144,2024-11-05 05:31:21.722879+00:00,,
17910,14464,144,2024-11-05 05:31:22.717834+00:00,,
17911,14465,144,2024-11-05 05:31:23.657728+00:00,,
17912,14466,144,2024-11-05 05:31:24.493031+00:00,,
17913,14467,144,2024-11-05 05:31:25.363761+00:00,,
17914,14468,144,2024-11-05 05:31:26.253493+00:00,,
17915,14469,144,2024-11-05 05:31:27.103070+00:00,,
17916,14476,144,2024-11-05 05:31:28.196019+00:00,,
17917,14477,144,2024-11-05 05:31:29.352655+00:00,,
17918,14478,144,2024-11-05 05:31:30.607209+00:00,,
17919,14479,144,2024-11-05 05:31:32.105134+00:00,,
17920,14480,144,2024-11-05 05:31:33.057132+00:00,,
17921,14481,144,2024-11-05 05:31:34.577566+00:00,,
17922,14482,144,2024-11-05 05:31:35.627826+00:00,,
17923,14483,144,2024-11-05 05:31:36.633870+00:00,,
17924,14484,144,2024-11-05 05:31:37.716802+00:00,,
17925,14485,144,2024-11-05 05:31:39.248082+00:00,,
17926,14486,144,2024-11-05 05:31:40.178721+00:00,,
17927,14487,144,2024-11-05 05:31:41.757857+00:00,,
17928,14488,144,2024-11-05 05:31:42.635934+00:00,,
17929,14489,144,2024-11-05 05:31:43.473055+00:00,,
17930,14490,144,2024-11-05 05:31:44.809172+00:00,,
17931,14491,144,2024-11-05 05:31:45.652896+00:00,,
17932,14492,144,2024-11-05 05:31:46.567515+00:00,,
17933,14493,144,2024-11-05 05:31:47.879960+00:00,,
17934,14494,144,2024-11-05 05:31:48.823274+00:00,,
17935,14495,144,2024-11-05 05:31:49.679937+00:00,,
17936,14496,144,2024-11-05 05:31:50.670836+00:00,,
17937,14497,144,2024-11-05 05:31:51.918162+00:00,,
17938,14498,144,2024-11-05 05:31:53.001496+00:00,,
17939,14499,144,2024-11-05 05:31:53.957831+00:00,,
17940,14394,144,2024-11-05 05:33:51.709207+00:00,,
17941,14395,144,2024-11-05 05:33:52.830665+00:00,,
17942,14396,144,2024-11-05 05:33:53.742098+00:00,,
17943,14397,144,2024-11-05 05:33:54.728051+00:00,,
17944,14540,143,2024-11-05 05:33:55.582336+00:00,,
17945,14541,143,2024-11-05 05:33:56.005002+00:00,,
17946,14398,144,2024-11-05 05:33:56.091192+00:00,,
17947,14542,143,2024-11-05 05:33:56.414812+00:00,,
17948,14543,143,2024-11-05 05:33:56.796034+00:00,,
17949,14399,144,2024-11-05 05:33:57.194778+00:00,,
17950,14544,143,2024-11-05 05:33:57.195891+00:00,,
17951,14545,143,2024-11-05 05:33:57.676730+00:00,,
17952,14400,144,2024-11-05 05:33:58.075934+00:00,,
17953,14546,143,2024-11-05 05:33:58.110931+00:00,,
17954,14547,143,2024-11-05 05:33:58.656661+00:00,,
17955,14401,144,2024-11-05 05:33:58.936857+00:00,,
17956,14548,143,2024-11-05 05:33:59.068348+00:00,,
17957,14549,143,2024-11-05 05:33:59.459910+00:00,,
17958,14402,144,2024-11-05 05:33:59.714721+00:00,,
17959,14550,143,2024-11-05 05:34:00.454493+00:00,,
17960,14403,144,2024-11-05 05:34:00.561846+00:00,,
17961,14551,143,2024-11-05 05:34:01.229457+00:00,,
17962,14404,144,2024-11-05 05:34:01.316273+00:00,,
17963,14552,143,2024-11-05 05:34:01.618372+00:00,,
17964,14553,143,2024-11-05 05:34:01.994874+00:00,,
17965,14405,144,2024-11-05 05:34:02.027409+00:00,,
17966,14554,143,2024-11-05 05:34:02.453033+00:00,,
17967,14406,144,2024-11-05 05:34:02.737397+00:00,,
17968,14407,144,2024-11-05 05:34:03.578280+00:00,,
17969,14408,144,2024-11-05 05:34:04.309604+00:00,,
17970,14409,144,2024-11-05 05:34:05.173905+00:00,,
17971,14410,144,2024-11-05 05:34:05.974554+00:00,,
17972,14411,144,2024-11-05 05:34:06.796019+00:00,,
17973,14412,144,2024-11-05 05:34:07.585810+00:00,,
17974,14413,144,2024-11-05 05:34:08.304918+00:00,,
17975,14414,144,2024-11-05 05:34:09.216582+00:00,,
17976,14415,144,2024-11-05 05:34:10.001400+00:00,,
17977,14416,144,2024-11-05 05:34:10.729359+00:00,,
17978,14417,144,2024-11-05 05:34:11.466113+00:00,,
17979,14418,144,2024-11-05 05:34:12.243553+00:00,,
17980,14419,144,2024-11-05 05:34:13.061516+00:00,,
17981,14420,144,2024-11-05 05:34:14.517306+00:00,,
17982,14421,144,2024-11-05 05:34:15.211496+00:00,,
17983,14422,144,2024-11-05 05:34:16.127880+00:00,,
17984,14423,144,2024-11-05 05:34:17.503783+00:00,,
17985,14424,144,2024-11-05 05:34:18.221690+00:00,,
17986,14425,144,2024-11-05 05:34:19.071276+00:00,,
17987,14426,144,2024-11-05 05:34:19.935911+00:00,,
17988,14427,144,2024-11-05 05:34:20.854345+00:00,,
17989,14428,144,2024-11-05 05:34:22.112512+00:00,,
17990,14429,144,2024-11-05 05:34:22.936445+00:00,,
17991,14430,144,2024-11-05 05:34:23.872020+00:00,,
17992,14431,144,2024-11-05 05:34:24.747936+00:00,,
17993,14432,144,2024-11-05 05:34:25.559593+00:00,,
17994,14433,144,2024-11-05 05:34:26.366963+00:00,,
17995,14434,144,2024-11-05 05:34:27.192159+00:00,,
17996,14435,144,2024-11-05 05:34:28.440352+00:00,,
17997,14436,144,2024-11-05 05:34:29.243867+00:00,,
17998,14437,144,2024-11-05 05:34:29.993322+00:00,,
17999,14438,144,2024-11-05 05:34:30.782383+00:00,,
18000,14439,144,2024-11-05 05:34:31.591972+00:00,,
18001,14440,144,2024-11-05 05:34:32.434538+00:00,,
18002,14441,144,2024-11-05 05:34:33.792899+00:00,,
18003,14442,144,2024-11-05 05:34:34.532402+00:00,,
18004,14443,144,2024-11-05 05:34:35.318233+00:00,,
18005,14444,144,2024-11-05 05:34:36.099298+00:00,,
18006,14445,144,2024-11-05 05:34:36.930502+00:00,,
18007,14446,144,2024-11-05 05:34:37.761250+00:00,,
18008,14447,144,2024-11-05 05:34:39.334105+00:00,,
18009,14448,144,2024-11-05 05:34:40.140323+00:00,,
18010,14449,144,2024-11-05 05:34:41.432477+00:00,,
18011,14450,144,2024-11-05 05:34:42.833467+00:00,,
18012,14451,144,2024-11-05 05:34:43.600323+00:00,,
18013,14452,144,2024-11-05 05:34:44.398162+00:00,,
18014,14453,144,2024-11-05 05:34:45.783289+00:00,,
18015,14454,144,2024-11-05 05:34:46.602874+00:00,,
18016,14455,144,2024-11-05 05:34:47.964098+00:00,,
18017,14456,144,2024-11-05 05:34:48.968142+00:00,,
18018,14457,144,2024-11-05 05:34:49.770981+00:00,,
18019,14458,144,2024-11-05 05:34:50.588168+00:00,,
18020,14459,144,2024-11-05 05:34:51.976508+00:00,,
18021,14460,144,2024-11-05 05:34:52.796429+00:00,,
18022,14461,144,2024-11-05 05:34:53.561182+00:00,,
18023,14462,144,2024-11-05 05:34:54.395854+00:00,,
18024,14463,144,2024-11-05 05:34:55.226493+00:00,,
18025,14464,144,2024-11-05 05:34:56.186938+00:00,,
18026,14465,144,2024-11-05 05:34:57.654127+00:00,,
18027,14466,144,2024-11-05 05:34:58.571037+00:00,,
18028,14467,144,2024-11-05 05:34:59.509451+00:00,,
18029,14468,144,2024-11-05 05:35:00.393207+00:00,,
18030,14469,144,2024-11-05 05:35:01.588110+00:00,,
18031,14476,144,2024-11-05 05:35:02.347348+00:00,,
18032,14477,144,2024-11-05 05:35:03.141858+00:00,,
18033,14478,144,2024-11-05 05:35:03.990051+00:00,,
18034,14479,144,2024-11-05 05:35:05.216103+00:00,,
18035,14480,144,2024-11-05 05:35:06.099293+00:00,,
18036,14481,144,2024-11-05 05:35:06.873455+00:00,,
18037,14482,144,2024-11-05 05:35:07.684374+00:00,,
18038,14483,144,2024-11-05 05:35:08.414449+00:00,,
18039,14484,144,2024-11-05 05:35:09.219150+00:00,,
18040,14485,144,2024-11-05 05:35:10.626376+00:00,,
18041,14486,144,2024-11-05 05:35:11.459471+00:00,,
18042,14487,144,2024-11-05 05:35:12.166000+00:00,,
18043,14488,144,2024-11-05 05:35:12.983211+00:00,,
18044,14489,144,2024-11-05 05:35:13.726359+00:00,,
18045,14490,144,2024-11-05 05:35:14.507624+00:00,,
18046,14491,144,2024-11-05 05:35:15.775366+00:00,,
18047,14492,144,2024-11-05 05:35:16.690250+00:00,,
18048,14493,144,2024-11-05 05:35:17.984458+00:00,,
18049,14494,144,2024-11-05 05:35:19.371208+00:00,,
18050,14495,144,2024-11-05 05:35:20.373577+00:00,,
18051,14496,144,2024-11-05 05:35:21.074046+00:00,,
18052,14497,144,2024-11-05 05:35:21.805668+00:00,,
18053,14498,144,2024-11-05 05:35:22.552737+00:00,,
18054,14499,144,2024-11-05 05:35:24.045233+00:00,,
18055,14540,143,2024-11-05 05:36:29.996567+00:00,,
18056,14541,143,2024-11-05 05:36:31.043440+00:00,,
18057,14542,143,2024-11-05 05:36:32.044659+00:00,,
18058,14543,143,2024-11-05 05:36:32.799648+00:00,,
18059,14544,143,2024-11-05 05:36:33.208741+00:00,,
18060,14545,143,2024-11-05 05:36:33.563752+00:00,,
18061,14546,143,2024-11-05 05:36:33.887931+00:00,,
18062,14547,143,2024-11-05 05:36:34.326540+00:00,,
18063,14548,143,2024-11-05 05:36:34.704707+00:00,,
18064,14549,143,2024-11-05 05:36:35.045837+00:00,,
18065,14550,143,2024-11-05 05:36:35.400176+00:00,,
18066,14551,143,2024-11-05 05:36:36.065923+00:00,,
18067,14552,143,2024-11-05 05:36:36.517334+00:00,,
18068,14553,143,2024-11-05 05:36:36.917920+00:00,,
18069,14554,143,2024-11-05 05:36:37.243668+00:00,,
18070,14506,142,2024-11-05 05:41:03.627143+00:00,,
18071,14507,142,2024-11-05 05:41:05.007190+00:00,,
18072,14508,142,2024-11-05 05:41:05.991454+00:00,,
18073,14509,142,2024-11-05 05:41:07.020663+00:00,,
18074,14510,142,2024-11-05 05:41:07.972839+00:00,,
18075,14511,142,2024-11-05 05:41:09.579321+00:00,,
18076,14512,142,2024-11-05 05:41:10.559132+00:00,,
18077,14513,142,2024-11-05 05:41:11.465196+00:00,,
18078,14514,142,2024-11-05 05:41:12.407613+00:00,,
18079,14515,142,2024-11-05 05:41:13.338971+00:00,,
18080,14516,142,2024-11-05 05:41:14.279713+00:00,,
18081,14517,142,2024-11-05 05:41:15.272457+00:00,,
18082,14518,142,2024-11-05 05:41:16.518019+00:00,,
18083,14519,142,2024-11-05 05:41:17.442685+00:00,,
18084,14520,142,2024-11-05 05:41:18.342869+00:00,,
18085,14521,142,2024-11-05 05:41:19.388909+00:00,,
18086,14522,142,2024-11-05 05:41:20.339095+00:00,,
18087,14523,142,2024-11-05 05:41:21.391338+00:00,,
18088,14524,142,2024-11-05 05:41:22.282894+00:00,,
18089,14525,142,2024-11-05 05:41:23.336302+00:00,,
18090,14526,142,2024-11-05 05:41:24.430029+00:00,,
18091,14527,142,2024-11-05 05:41:25.437147+00:00,,
18092,14528,142,2024-11-05 05:41:26.386611+00:00,,
18093,14529,142,2024-11-05 05:41:27.377705+00:00,,
18094,14530,142,2024-11-05 05:41:28.582206+00:00,,
18095,14531,142,2024-11-05 05:41:29.505821+00:00,,
18096,14532,142,2024-11-05 05:41:30.460187+00:00,,
18097,14533,142,2024-11-05 05:41:31.782983+00:00,,
18098,14534,142,2024-11-05 05:41:32.855098+00:00,,
18099,14535,142,2024-11-05 05:41:34.653501+00:00,,
18100,14536,142,2024-11-05 05:41:35.859814+00:00,,
18101,14537,142,2024-11-05 05:41:37.299245+00:00,,
18102,14538,142,2024-11-05 05:41:38.350682+00:00,,
18103,14539,142,2024-11-05 05:41:39.456458+00:00,,
18104,14571,142,2024-11-05 05:54:49.804559+00:00,,
18105,14572,142,2024-11-05 05:54:49.816810+00:00,,
18106,14573,142,2024-11-05 05:54:49.824725+00:00,,
18107,14574,142,2024-11-05 05:54:49.832777+00:00,,
18108,14575,142,2024-11-05 05:54:49.841761+00:00,,
18109,14576,142,2024-11-05 05:54:49.849539+00:00,,
18110,14577,142,2024-11-05 05:54:49.857508+00:00,,
18111,14578,142,2024-11-05 05:54:49.868883+00:00,,
18112,14579,142,2024-11-05 05:54:49.875780+00:00,,
18113,14580,142,2024-11-05 05:54:49.882921+00:00,,
18114,14581,142,2024-11-05 05:54:49.890926+00:00,,
18115,14582,142,2024-11-05 05:54:49.897612+00:00,,
18116,14583,142,2024-11-05 05:54:49.904044+00:00,,
18117,14584,142,2024-11-05 05:54:49.910957+00:00,,
18118,14585,142,2024-11-05 05:54:49.917815+00:00,,
18119,14586,142,2024-11-05 05:54:49.924908+00:00,,
18120,14587,142,2024-11-05 05:54:49.931970+00:00,,
18121,14588,142,2024-11-05 05:54:49.949899+00:00,,
18122,14589,142,2024-11-05 05:54:49.956198+00:00,,
18123,14590,142,2024-11-05 05:54:49.962954+00:00,,
18124,14591,142,2024-11-05 05:54:49.969567+00:00,,
18125,14592,142,2024-11-05 05:54:49.975670+00:00,,
18126,14593,142,2024-11-05 05:54:49.982114+00:00,,
18127,14594,142,2024-11-05 05:54:49.989080+00:00,,
18128,14595,142,2024-11-05 05:54:49.996920+00:00,,
18129,14596,142,2024-11-05 05:54:50.007980+00:00,,
18130,14597,142,2024-11-05 05:54:50.016056+00:00,,
18131,14598,142,2024-11-05 05:54:50.022665+00:00,,
18132,14599,142,2024-11-05 05:54:50.029448+00:00,,
18133,14600,142,2024-11-05 05:54:50.036369+00:00,,
18134,14601,142,2024-11-05 05:54:50.043099+00:00,,
18135,14602,142,2024-11-05 05:54:50.050280+00:00,,
18136,14603,142,2024-11-05 05:54:50.057836+00:00,,
18137,14604,142,2024-11-05 05:54:50.065409+00:00,,
18138,14605,33,2024-11-05 06:20:27.824462+00:00,,
18139,14606,33,2024-11-05 06:20:27.850374+00:00,,
18140,14607,33,2024-11-05 06:20:27.865811+00:00,,
18141,14608,33,2024-11-05 06:20:27.877515+00:00,,
18142,14609,33,2024-11-05 06:20:27.887950+00:00,,
18143,14610,33,2024-11-05 06:20:27.898504+00:00,,
18144,14611,33,2024-11-05 06:20:27.906931+00:00,,
18145,14612,33,2024-11-05 06:20:27.914898+00:00,,
18146,14613,33,2024-11-05 06:20:27.922151+00:00,,
18147,14614,33,2024-11-05 06:20:27.935583+00:00,,
18148,14615,33,2024-11-05 06:20:27.944143+00:00,,
18149,14616,33,2024-11-05 06:20:27.951341+00:00,,
18150,14617,33,2024-11-05 06:20:27.958995+00:00,,
18151,14618,33,2024-11-05 06:20:27.965374+00:00,,
18152,14619,33,2024-11-05 06:20:27.972959+00:00,,
18153,14620,33,2024-11-05 06:20:27.979679+00:00,,
18154,14621,33,2024-11-05 06:20:27.986098+00:00,,
18155,14622,33,2024-11-05 06:20:27.994519+00:00,,
18156,14623,33,2024-11-05 06:20:28.005313+00:00,,
18157,14624,33,2024-11-05 06:20:28.018653+00:00,,
18158,14625,33,2024-11-05 06:20:28.033381+00:00,,
18159,14626,33,2024-11-05 06:20:28.041513+00:00,,
18160,14627,33,2024-11-05 06:20:28.062308+00:00,,
18161,14628,33,2024-11-05 06:20:28.071786+00:00,,
18162,14629,33,2024-11-05 06:20:28.079994+00:00,,
18163,14630,33,2024-11-05 06:20:28.086320+00:00,,
18164,14631,33,2024-11-05 06:20:28.094055+00:00,,
18165,14632,33,2024-11-05 06:20:28.100931+00:00,,
18166,14633,33,2024-11-05 06:20:28.109450+00:00,,
18167,14634,33,2024-11-05 06:20:28.119317+00:00,,
18168,14635,33,2024-11-05 06:20:28.130412+00:00,,
18169,14636,33,2024-11-05 06:20:28.139427+00:00,,
18170,14637,33,2024-11-05 06:20:28.160445+00:00,,
18171,14638,33,2024-11-05 06:20:28.168918+00:00,,
18172,14639,33,2024-11-05 06:20:28.178030+00:00,,
18173,14640,33,2024-11-05 06:20:28.186979+00:00,,
18174,14641,33,2024-11-05 06:20:41.974984+00:00,,
18175,14641,33,2024-11-05 06:20:42.297503+00:00,,
18176,14605,33,2024-11-05 06:22:16.077072+00:00,,
18177,14642,143,2024-11-05 06:36:10.073384+00:00,,
18178,14643,143,2024-11-05 06:36:10.084078+00:00,,
18179,14644,143,2024-11-05 06:36:10.094466+00:00,,
18180,14645,143,2024-11-05 06:36:10.108513+00:00,,
18181,14646,143,2024-11-05 06:36:10.120926+00:00,,
18182,14647,143,2024-11-05 06:36:10.130993+00:00,,
18183,14648,143,2024-11-05 06:36:10.141522+00:00,,
18184,14649,143,2024-11-05 06:36:10.150562+00:00,,
18185,14650,143,2024-11-05 06:36:10.160023+00:00,,
18186,14651,143,2024-11-05 06:36:10.168012+00:00,,
18187,14652,143,2024-11-05 06:36:10.188116+00:00,,
18188,14653,143,2024-11-05 06:36:10.199856+00:00,,
18189,14654,143,2024-11-05 06:36:10.218134+00:00,,
18190,14655,143,2024-11-05 06:36:10.230384+00:00,,
18191,14656,143,2024-11-05 06:36:10.243009+00:00,,
18192,14657,143,2024-11-05 06:36:10.251260+00:00,,
18193,14658,143,2024-11-05 06:36:10.260441+00:00,,
18194,14659,143,2024-11-05 06:36:10.267925+00:00,,
18195,14660,143,2024-11-05 06:36:10.276743+00:00,,
18196,14661,143,2024-11-05 06:36:10.283299+00:00,,
18197,14662,143,2024-11-05 06:36:10.290334+00:00,,
18198,14663,143,2024-11-05 06:36:10.306472+00:00,,
18199,14664,143,2024-11-05 06:36:10.319365+00:00,,
18200,14665,143,2024-11-05 06:36:10.329138+00:00,,
18201,14666,143,2024-11-05 06:36:10.339197+00:00,,
18202,14667,143,2024-11-05 06:36:10.347635+00:00,,
18203,14668,143,2024-11-05 06:36:10.357270+00:00,,
18204,14669,143,2024-11-05 06:36:10.936909+00:00,,
18205,14670,143,2024-11-05 06:36:10.943765+00:00,,
18206,14671,143,2024-11-05 06:36:10.950738+00:00,,
18207,14672,143,2024-11-05 06:36:10.961589+00:00,,
18208,14673,143,2024-11-05 06:36:10.970637+00:00,,
18209,14674,143,2024-11-05 06:36:10.977641+00:00,,
18210,14675,143,2024-11-05 06:36:10.985228+00:00,,
18211,14676,143,2024-11-05 06:36:10.992082+00:00,,
18212,14677,143,2024-11-05 06:36:11.000659+00:00,,
18213,14678,143,2024-11-05 06:36:11.009282+00:00,,
18214,14679,143,2024-11-05 06:36:11.015742+00:00,,
18215,14680,143,2024-11-05 06:36:11.021765+00:00,,
18216,14681,143,2024-11-05 06:36:11.028194+00:00,,
18217,14682,143,2024-11-05 06:36:11.035456+00:00,,
18218,14683,143,2024-11-05 06:36:11.042681+00:00,,
18219,14684,143,2024-11-05 06:36:11.049637+00:00,,
18220,14685,143,2024-11-05 06:36:11.057049+00:00,,
18221,14686,143,2024-11-05 06:36:11.064131+00:00,,
18222,14687,143,2024-11-05 06:36:11.071013+00:00,,
18223,14688,143,2024-11-05 06:36:11.080067+00:00,,
18224,14689,143,2024-11-05 06:36:11.087707+00:00,,
18225,14690,143,2024-11-05 06:36:11.097177+00:00,,
18226,14691,143,2024-11-05 06:36:11.107020+00:00,,
18227,14692,143,2024-11-05 06:36:11.115498+00:00,,
18228,14693,143,2024-11-05 06:36:11.125243+00:00,,
18229,14694,143,2024-11-05 06:36:11.139832+00:00,,
18230,14695,143,2024-11-05 06:36:11.153070+00:00,,
18231,14696,143,2024-11-05 06:36:11.670821+00:00,,
18232,14697,143,2024-11-05 06:36:11.691192+00:00,,
18233,14698,143,2024-11-05 06:36:11.698523+00:00,,
18234,14699,143,2024-11-05 06:36:11.706385+00:00,,
18235,14700,143,2024-11-05 06:36:11.713892+00:00,,
18236,14701,143,2024-11-05 06:36:11.721293+00:00,,
18237,14702,143,2024-11-05 06:36:11.742127+00:00,,
18238,14703,143,2024-11-05 06:36:11.748909+00:00,,
18239,14704,143,2024-11-05 06:36:11.755975+00:00,,
18240,14705,143,2024-11-05 06:36:11.763107+00:00,,
18241,14706,143,2024-11-05 06:36:11.769745+00:00,,
18242,14707,143,2024-11-05 06:36:11.776544+00:00,,
18243,14708,143,2024-11-05 06:36:11.783440+00:00,,
18244,14709,143,2024-11-05 06:36:11.791445+00:00,,
18245,14710,143,2024-11-05 06:36:11.798181+00:00,,
18246,14711,143,2024-11-05 06:36:11.806736+00:00,,
18247,14712,143,2024-11-05 06:36:11.822035+00:00,,
18248,14713,143,2024-11-05 06:36:11.851321+00:00,,
18249,14714,143,2024-11-05 06:36:11.859614+00:00,,
18250,14715,143,2024-11-05 06:36:11.871292+00:00,,
18251,14716,143,2024-11-05 06:36:11.878392+00:00,,
18252,14717,143,2024-11-05 06:36:11.885383+00:00,,
18253,14718,143,2024-11-05 06:36:11.895391+00:00,,
18254,14719,143,2024-11-05 06:36:11.901859+00:00,,
18255,14720,143,2024-11-05 06:36:11.908055+00:00,,
18256,14721,143,2024-11-05 06:36:11.914293+00:00,,
18257,14722,143,2024-11-05 06:36:11.920392+00:00,,
18258,14642,143,2024-11-05 06:40:03.519797+00:00,,
18259,14643,143,2024-11-05 06:40:04.079576+00:00,,
18260,14644,143,2024-11-05 06:40:05.202376+00:00,,
18261,14645,143,2024-11-05 06:40:05.671760+00:00,,
18262,14646,143,2024-11-05 06:40:06.181972+00:00,,
18263,14647,143,2024-11-05 06:40:07.158485+00:00,,
18264,14648,143,2024-11-05 06:40:07.723330+00:00,,
18265,14649,143,2024-11-05 06:40:08.303087+00:00,,
